gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,passes,direction
ENSG00000169020,ATP5ME,846.2598731318367,-0.06679643900815699,0.10954321118352887,-0.6097725115639172,0.5420125130402229,0.7743256126061893,False,not_passing
ENSG00000248124,RRN3P1,112.55102338298006,0.14624084030817125,0.23991269775878166,0.6095585672385209,0.542154264952168,0.7743256126061893,False,not_passing
ENSG00000083520,DIS3,2106.6141065353027,0.05789152208099182,0.095143424798023,0.6084658209843499,0.5428785680843455,0.7747759814156824,False,not_passing
ENSG00000104903,LYL1,32.433278191757076,0.24328982641921296,0.4000344734448306,0.6081721515752453,0.5430733026299179,0.7747759814156824,False,not_passing
ENSG00000106868,SUSD1,249.08576987951628,0.0889889691468266,0.14632667445123765,0.608152747819616,0.5430861706413941,0.7747759814156824,False,not_passing
ENSG00000134480,CCNH,505.09308769413093,0.07848012438744134,0.12910686054265436,0.6078695125694971,0.543274021379804,0.7747759814156824,False,not_passing
ENSG00000134802,SLC43A3,143.73252453535224,0.11342126312839823,0.18634745661639826,0.6086547419956434,0.5427533114338463,0.7747759814156824,False,not_passing
ENSG00000137497,NUMA1,7874.093812053518,-0.04997042001113413,0.08219000972116496,-0.6079865446014922,0.5431963980457866,0.7747759814156824,False,not_passing
ENSG00000138101,DTNB,334.75411051079124,0.0953876863548062,0.15672318016834488,0.6086380218442805,0.5427643964921047,0.7747759814156824,False,not_passing
ENSG00000143158,MPC2,482.94629911004125,0.07020765683745285,0.11542169720430769,0.6082708757364609,0.5430078339634774,0.7747759814156824,False,not_passing
ENSG00000143578,CREB3L4,253.2106466642512,-0.09836096665121412,0.1617441545384703,-0.6081268713041453,0.5431033314369171,0.7747759814156824,False,not_passing
ENSG00000161958,FGF11,63.37511707379377,0.17980628877957633,0.2957065968865193,0.6080564000693531,0.5431500679413092,0.7747759814156824,False,not_passing
ENSG00000168701,TMEM208,286.7943559460189,0.0987749534805102,0.16242868269609678,0.6081127534926675,0.5431126942053528,0.7747759814156824,False,not_passing
ENSG00000183773,AIFM3,176.8519309042813,-0.13372585897721512,0.21965938664845266,-0.6087873640074971,0.5426653902255971,0.7747759814156824,False,not_passing
ENSG00000224975,INE1,85.72330847645452,-0.15189700061677852,0.2498703553461104,-0.607903248091903,0.5432516451979923,0.7747759814156824,False,not_passing
ENSG00000258245,RPL10P13,44.647404936590355,0.2169515763791557,0.356782282205146,0.6080783357241121,0.5431355200061581,0.7747759814156824,False,not_passing
ENSG00000087338,GMCL1,640.0934408258358,-0.0719443114038242,0.11847492650241451,-0.6072534799366005,0.5436827057263038,0.7751255013139264,False,not_passing
ENSG00000111670,GNPTAB,1521.9841978050563,0.062434695987111606,0.10284648715736365,0.6070668791203471,0.5438065294000107,0.7751255013139264,False,not_passing
ENSG00000158793,NIT1,837.6400021328959,-0.08167833706213178,0.13453306598761622,-0.6071246236940016,0.5437682100341721,0.7751255013139264,False,not_passing
ENSG00000184860,SDR42E1,387.16775702736874,0.08102795741294407,0.13339857624521417,0.6074124604148543,0.5435772212925405,0.7751255013139264,False,not_passing
ENSG00000267577,DNAAF3-AS1,72.70329241399739,-0.1692128068899117,0.2787223479275392,-0.6071016843396525,0.5437834324554118,0.7751255013139264,False,not_passing
ENSG00000205047,,203.62359644360973,0.10759739043395074,0.17730974126224186,0.6068329335319131,0.5439617897075504,0.7752648528080128,False,not_passing
ENSG00000229344,MTCO2P12,211.25025788873526,0.11810723670393286,0.19487520253744323,0.6060660113040283,0.5444709197901796,0.7759084635860053,False,not_passing
ENSG00000166343,MSS51,129.51062387484077,-0.13549024448991318,0.2236753481789609,-0.6057450925772494,0.5446840356113252,0.7761301422575408,False,not_passing
ENSG00000107611,CUBN,68.53298511868223,-0.16011479164650355,0.2644336132831196,-0.6055009030757159,0.5448462248198436,0.7762526966645121,False,not_passing
ENSG00000226121,AHCTF1P1,225.3591196340997,0.09049595427000355,0.14947082593796032,0.6054422573911847,0.5448851805050139,0.7762526966645121,False,not_passing
ENSG00000119048,UBE2B,919.2136193496796,-0.07188105430054564,0.1187443221955239,-0.6053430848018704,0.5449510595337779,0.7762645348355652,False,not_passing
ENSG00000149548,CCDC15,76.89782156870497,-0.15907999588820212,0.2628708227515554,-0.6051641419274284,0.5450699389054994,0.7763518597445604,False,not_passing
ENSG00000231234,SKP1P1,30.343553026729822,0.23656146378364354,0.39102433245916773,0.6049788827613336,0.5451930280224975,0.7764451615816811,False,not_passing
ENSG00000118680,MYL12B,5060.422851548019,0.045512539330852614,0.07529499733633503,0.6044563508987558,0.5455402807739236,0.776693606372673,False,not_passing
ENSG00000144711,IQSEC1,1223.0203866779866,-0.057910289086043364,0.09578676973398903,-0.604575028961379,0.5454614026829608,0.776693606372673,False,not_passing
ENSG00000167578,RAB4B,116.20022048265253,-0.13995715218184776,0.2315323085751877,-0.6044821694351057,0.5455231202813017,0.776693606372673,False,not_passing
ENSG00000122692,SMU1,2018.509352432168,0.055067747037019235,0.09117087602737729,0.6040059000912,0.545839719524589,0.7768831507535331,False,not_passing
ENSG00000138794,CASP6,213.7871984797383,0.09907542166498966,0.16403322442278614,0.6039960624661532,0.5458462600295886,0.7768831507535331,False,not_passing
ENSG00000148225,WDR31,180.89558750511927,-0.15655506069049047,0.25918512288525974,-0.6040279586563956,0.5458250541185075,0.7768831507535331,False,not_passing
ENSG00000179388,EGR3,84.25563875533503,0.6362404454265057,1.0537263701175563,0.6038004395349099,0.5459763272092608,0.7769862581624984,False,not_passing
ENSG00000105663,,37.243597935962576,0.25618279906336117,0.4246405915513053,0.6032932417682191,0.5463136280538423,0.7773022011900401,False,not_passing
ENSG00000143412,ANXA9,60.98011824476381,0.16716014792160006,0.2770599644389779,0.6033356290219868,0.5462854353788633,0.7773022011900401,False,not_passing
ENSG00000069849,ATP1B3,2076.2910371264147,0.05179905135671714,0.08588693496759754,0.603107461877168,0.5464372027630147,0.7773139827045563,False,not_passing
ENSG00000167880,EVPL,3159.3929465381566,0.04944015990331154,0.08196417749693408,0.6031922897678181,0.5463807763057633,0.7773139827045563,False,not_passing
ENSG00000117697,NSL1,367.0670203290824,0.07848472346818439,0.13015368999022903,0.6030157383480748,0.5464982193615581,0.7773187753028744,False,not_passing
ENSG00000092330,TINF2,466.7480486812913,0.07394247571909258,0.12267962368885484,0.602728256704052,0.5466894806190705,0.777344823016719,False,not_passing
ENSG00000139173,TMEM117,98.67485672972623,0.1555028283561162,0.25798004947810826,0.6027707517333114,0.5466612066297882,0.777344823016719,False,not_passing
ENSG00000244701,ENSG00000244701,49.50565369861676,-0.21274496146299213,0.3529334552747413,-0.6027905778934465,0.5466480155784996,0.777344823016719,False,not_passing
ENSG00000068394,GPKOW,518.0302611930202,-0.07254497458658764,0.12042221242189152,-0.6024218715765739,0.5468933548294819,0.777552720004295,False,not_passing
ENSG00000204613,TRIM10,45.80453496634323,0.17653592675486926,0.2933891537300621,0.601712519056837,0.5473655152444565,0.7781419723306539,False,not_passing
ENSG00000184545,DUSP8,631.9807451685788,0.27228368287279886,0.45264271674496476,0.6015421717836086,0.5474789321038686,0.7782211596551301,False,not_passing
ENSG00000180901,KCTD2,1205.3702640557642,0.06980327656997534,0.11606105221252921,0.6014358412170231,0.5475497326651796,0.7782397591712112,False,not_passing
ENSG00000182973,CNOT10,807.5202268290542,0.06578717781172484,0.10941060441662463,0.6012870339442953,0.5476488240847981,0.7782847412040926,False,not_passing
ENSG00000197265,GTF2E2,1004.5036561265432,-0.057252603592592,0.09522817468912521,-0.6012149637383535,0.547696819140139,0.7782847412040926,False,not_passing
ENSG00000038358,EDC4,1899.5501460423814,0.05304630114204218,0.08825576291073364,0.6010519811119406,0.5478053648669561,0.7783569588899932,False,not_passing
ENSG00000100296,THOC5,1143.250270725734,-0.05911445001601648,0.09840882331489681,-0.60070274213987,0.5480379923209056,0.7783594152575406,False,not_passing
ENSG00000124177,CHD6,1568.456532514104,-0.07062659309250627,0.11755233011715338,-0.6008098097427703,0.5479666695935567,0.7783594152575406,False,not_passing
ENSG00000125753,VASP,3425.2265792355897,-0.06047492713169045,0.10066004983534324,-0.6007837988418798,0.5479839962467421,0.7783594152575406,False,not_passing
ENSG00000163558,PRKCI,1097.2445797232233,-0.05912021588869673,0.09841143648712368,-0.600745380811834,0.548009588161785,0.7783594152575406,False,not_passing
ENSG00000022840,RNF10,2825.0731550079595,-0.05210443014072277,0.08676532209582162,-0.6005213705445573,0.5481588228725949,0.7784490329240725,False,not_passing
ENSG00000031691,CENPQ,202.97400152133227,-0.10121496943380057,0.16858690858493597,-0.6003726522027499,0.5482579095041422,0.7785077560819139,False,not_passing
ENSG00000084764,MAPRE3,411.6087431724878,-0.07662310680984609,0.12764918542568568,-0.6002631865947492,0.5483308488533173,0.7785293425227051,False,not_passing
ENSG00000006555,TTC22,76.19622156648518,0.15995292897983474,0.2665821929296242,0.6000135538762754,0.5484972025667978,0.7786835417362289,False,not_passing
ENSG00000065559,MAP2K4,1076.2818726851976,-0.05942157338178533,0.09906753247468121,-0.5998087556785747,0.5486336974382664,0.7787953233243061,False,not_passing
ENSG00000109265,CRACD,563.946088013924,-0.07001955984530413,0.11675838473031233,-0.5996962017506049,0.5487087200528356,0.7788198295992037,False,not_passing
ENSG00000178691,SUZ12,1509.4531153941991,-0.05688337234954279,0.0949512373749359,-0.5990798426873181,0.5491196428376243,0.7793210466290417,False,not_passing
ENSG00000260528,FAM157C,183.63865607291052,-0.10237804564299838,0.17094213448446724,-0.5989046875526234,0.5492364453809139,0.779404781047805,False,not_passing
ENSG00000258634,ENSG00000258634,442.3267207429917,0.07781236596270916,0.1301432265662539,0.5978979315000776,0.5499080401713998,0.78027570384838,False,not_passing
ENSG00000137601,NEK1,387.5116528870856,0.10295653957068313,0.17227955302206807,0.5976132266694176,0.5500980366884556,0.780463165688882,False,not_passing
ENSG00000234518,PTGES3P1,141.3375600771608,-0.15319188004434245,0.2564052240122619,-0.5974600581344491,0.5502002664125719,0.7805260802006438,False,not_passing
ENSG00000077463,SIRT6,580.6864094580162,-0.06614153789348709,0.11072239932225347,-0.5973636617192929,0.5502646093512947,0.7805352401107573,False,not_passing
ENSG00000068885,IFT80,286.4653208017407,0.09316544410964885,0.15602486630112167,0.5971192048954769,0.5504277966616835,0.7806845913733186,False,not_passing
ENSG00000167705,RILP,176.431683206889,0.09870166827821521,0.16556671308266457,0.5961443966634477,0.5510787673630142,0.7815256730251244,False,not_passing
ENSG00000125356,NDUFA1,695.5750695968077,-0.06959364817125539,0.11676846934463662,-0.5959969207599444,0.5511772837922003,0.7815831837894657,False,not_passing
ENSG00000157184,CPT2,484.79024143713417,0.06975518376517853,0.1171127134048842,0.5956243497153006,0.551426206199493,0.7817965240937111,False,not_passing
ENSG00000176386,CDC26,139.84820937650417,0.11397458870697486,0.19138942749861276,0.5955114145884625,0.5515016714016152,0.7817965240937111,False,not_passing
ENSG00000257704,INAFM1,227.31996496904523,0.11180778490225174,0.1877456508778386,0.5955279623228251,0.5514906136023636,0.7817965240937111,False,not_passing
ENSG00000100603,SNW1,1519.407035011961,0.051250707269030006,0.08609131911501582,0.5953063304856597,0.5516387251175443,0.7818066327070747,False,not_passing
ENSG00000115486,GGCX,738.509356854047,-0.0673681638270703,0.1131805041278704,-0.5952276352379409,0.5516913200632342,0.7818066327070747,False,not_passing
ENSG00000160813,PPP1R35,524.2570106155446,-0.07687546260060811,0.1291690872606253,-0.5951537185170009,0.5517407235865117,0.7818066327070747,False,not_passing
ENSG00000162971,TYW5,439.15696513667785,0.07157775205292155,0.12023398584615874,0.5953204624232153,0.5516292804817626,0.7818066327070747,False,not_passing
ENSG00000054148,PHPT1,1298.1811091763502,0.061017948048837076,0.1025941858238353,0.5947505461333953,0.5520102290989538,0.7819215004054946,False,not_passing
ENSG00000100225,FBXO7,1625.040917191515,-0.050884750147794415,0.08556582214331362,-0.5946854582027844,0.5520537439825206,0.7819215004054946,False,not_passing
ENSG00000107281,NPDC1,2211.834373844394,0.058321064337167466,0.09802813774724226,0.5949420817066187,0.5518821867410755,0.7819215004054946,False,not_passing
ENSG00000256453,DND1,30.816618399353132,0.21229350007000625,0.3569777441959421,0.5946967381627022,0.552046202584423,0.7819215004054946,False,not_passing
ENSG00000175137,SH3BP5L,986.1456404703225,-0.059394221441578327,0.10003810960374074,-0.5937159516192756,0.5527021121200076,0.7826880168526236,False,not_passing
ENSG00000183762,KREMEN1,1658.1767834495301,-0.05517034674415054,0.09292588990011372,-0.5937026463072164,0.5527110127907655,0.7826880168526236,False,not_passing
ENSG00000248596,ENSG00000248596,31.788677328196087,-0.22155579968381833,0.3732577156689338,-0.5935732615379621,0.5527975691980764,0.782728386334859,False,not_passing
ENSG00000167123,CERCAM,960.838986134722,-0.0710773794312774,0.11978110156852198,-0.593393936944359,0.5529175455661842,0.7828160630422542,False,not_passing
ENSG00000230798,FOXD3-AS1,37.09112340432289,0.2008569739384417,0.3387174188713436,0.5929927507351903,0.5531860037476161,0.7831139185861266,False,not_passing
ENSG00000165219,GAPVD1,1795.0121719988722,0.05715744582569757,0.09640360510571072,0.5928973897088388,0.5532498250281315,0.7831220492000132,False,not_passing
ENSG00000119684,MLH3,444.5563140289064,-0.08612474040218221,0.1452850612363775,-0.5927983212400484,0.5533161313716912,0.7831336953307321,False,not_passing
ENSG00000124486,USP9X,3745.43791964184,-0.05529821606244788,0.09334315079484343,-0.5924185715991787,0.5535703331752698,0.7833290347922488,False,not_passing
ENSG00000196141,SPATS2L,2127.161246295047,0.05801799939016606,0.09793024545613192,0.5924420909999184,0.5535545877881267,0.7833290347922488,False,not_passing
ENSG00000074966,TXK,116.33780278948554,0.15053516458980218,0.25418536845451145,0.5922259235654693,0.5536993123155893,0.7834293312973144,False,not_passing
ENSG00000120318,ARAP3,611.946909334796,0.07372971131099366,0.12452456714585089,0.5920896815857778,0.5537905361114379,0.7834761923121004,False,not_passing
ENSG00000143740,SNAP47,643.1716033713672,-0.06501139308226674,0.10983632720882518,-0.5918933629186681,0.5539219985084791,0.7835799651582388,False,not_passing
ENSG00000062524,LTK,428.33061730746,0.11055214326225288,0.18697955572842181,0.5912525721412247,0.5543512025176196,0.7837908620389712,False,not_passing
ENSG00000153993,SEMA3D,77.7711013610436,0.17181418939961454,0.290589719386026,0.5912603851321135,0.5543459683680384,0.7837908620389712,False,not_passing
ENSG00000154920,EME1,551.8731221445998,-0.11703664350675538,0.19784834793852213,-0.591547236690207,0.55415381491755,0.7837908620389712,False,not_passing
ENSG00000169871,TRIM56,699.7500777053915,0.07296219449395443,0.12338066627287786,0.5913584088821972,0.5542803014647986,0.7837908620389712,False,not_passing
ENSG00000252690,,57.01854079863332,-0.16945340600452338,0.28660831957731314,-0.5912368707734355,0.5543617213931822,0.7837908620389712,False,not_passing
ENSG00000178234,GALNT11,851.5062882683878,0.06846286373809984,0.11582446444288247,0.5910915631460704,0.5544590725041825,0.7838463130264622,False,not_passing
ENSG00000100815,TRIP11,927.3591812988585,0.0695687840562742,0.11774414705609026,0.5908470679492326,0.5546228947451857,0.7839135338306168,False,not_passing
ENSG00000178445,GLDC,87.75430603375138,-0.17382925780287284,0.29417469401652785,-0.5909048648253423,0.5545841662293844,0.7839135338306168,False,not_passing
ENSG00000254184,,35.77123957881195,-0.2532429987327977,0.42886502147286004,-0.5904958111600709,0.554858293244154,0.7841640526259483,False,not_passing
ENSG00000163624,CDS1,637.2519435840161,0.07391581064302977,0.1252009623938535,0.5903773360024789,0.5549377016533001,0.7841940860504191,False,not_passing
ENSG00000126106,TMEM53,188.7977400076529,-0.12792576361416477,0.21676863460198,-0.5901488647057072,0.5550908510614385,0.7843283072107761,False,not_passing
ENSG00000107897,ACBD5,656.4688511600122,0.07683760573873706,0.13027569206607414,0.5898076956656352,0.5553195827227448,0.784353136515421,False,not_passing
ENSG00000116580,GON4L,1136.3276611312629,0.0591094845853303,0.10027629663754159,0.5894661706443675,0.5555485991493224,0.784353136515421,False,not_passing
ENSG00000117133,RPF1,965.957238036283,0.06280252885702871,0.10652010692841227,0.589583794721833,0.5554697187676259,0.784353136515421,False,not_passing
ENSG00000144893,MED12L,139.34439584996275,-0.1381190273554475,0.23427033306225836,-0.5895711401013878,0.5554782048737574,0.784353136515421,False,not_passing
ENSG00000148450,MSRB2,193.7061925641583,0.12004751846634887,0.20365541383293234,0.589463919504881,0.5555501088488674,0.784353136515421,False,not_passing
ENSG00000154035,,166.71428709719754,0.10350931033818218,0.17548585428383293,0.5898441829434582,0.5552951181765597,0.784353136515421,False,not_passing
ENSG00000167447,SMG8,795.376340539313,0.062144449543247805,0.10543167836776632,0.5894286281441504,0.5555737768361604,0.784353136515421,False,not_passing
ENSG00000233937,,86.15888822328425,-0.13690716768921987,0.2322268708382786,-0.589540595345494,0.5554986882491592,0.784353136515421,False,not_passing
ENSG00000138162,TACC2,820.3539491053422,0.08029758556990568,0.13628730709687084,0.589178752448542,0.5557413688945476,0.784425480809597,False,not_passing
ENSG00000184924,PTRHD1,203.95524792104504,0.09745826088783882,0.16539736443792707,0.5892370849985006,0.5557022429450295,0.784425480809597,False,not_passing
ENSG00000232434,AJM1,92.93986831067615,-0.17212314217107683,0.2922660476360833,-0.5889262319836648,0.5559107598722999,0.7845824456895637,False,not_passing
ENSG00000113119,TMCO6,496.53904233874727,0.08045319855174521,0.1366998204870999,0.5885391675356109,0.5561704519880128,0.7847846771249859,False,not_passing
ENSG00000186300,ZNF555,130.9698591645607,-0.13452032396424982,0.2285344849700707,-0.5886215552189721,0.5561151708824691,0.7847846771249859,False,not_passing
ENSG00000158234,FAIM,181.4328504874642,0.10345118123381142,0.17580821648212008,0.5884320045094851,0.556242361049669,0.7848040176199368,False,not_passing
ENSG00000106105,GARS1,2736.0699812200287,0.08212183049813773,0.1396419441652945,0.5880885645714724,0.5564728483595982,0.7850208745224186,False,not_passing
ENSG00000113013,HSPA9,7386.655481833494,-0.047870965152104886,0.08141449176463784,-0.5879907141162982,0.5565385256811446,0.7850208745224186,False,not_passing
ENSG00000259494,MRPL46,148.011561384087,-0.11546055441387981,0.19638060614410213,-0.5879427540271263,0.5565707179200773,0.7850208745224186,False,not_passing
ENSG00000132698,RAB25,1396.778331783956,-0.0551148747541954,0.0937962418399216,-0.5876021647888389,0.5567993576615731,0.7852612214944724,False,not_passing
ENSG00000116095,PLEKHA3,456.9261019799915,-0.0887965346536692,0.1512232914480654,-0.587188215541285,0.557077306055701,0.7855710515430948,False,not_passing
ENSG00000153162,BMP6,32.9299520068916,-0.2135810869097719,0.3638542974938287,-0.5869961915549299,0.5572062645124478,0.7856707383337704,False,not_passing
ENSG00000102805,CLN5,440.36753472623536,-0.08274443480895821,0.14102843223292985,-0.5867216524983644,0.5573906632530722,0.7858485678904669,False,not_passing
ENSG00000146731,CCT6A,6061.529047238401,-0.043504420647157586,0.07417671772203667,-0.5864969761830422,0.5575415929537524,0.7859791781901094,False,not_passing
ENSG00000181513,ACBD4,259.7565140225477,0.08744448466494216,0.149120081358249,0.5864031448243635,0.5576046314710217,0.785985871916711,False,not_passing
ENSG00000078018,MAP2,243.76637540921706,-0.1186742888788852,0.20241028058075783,-0.5863056389150967,0.557670142328681,0.7859960488303473,False,not_passing
ENSG00000139131,YARS2,441.76266156283054,0.07302947756325015,0.124621389876954,0.586010777406322,0.5578682723932518,0.786193121336811,False,not_passing
ENSG00000066468,FGFR2,390.4533206465653,0.07686202884263002,0.13127768745544688,0.5854919471270814,0.5582169797759511,0.786237052973304,False,not_passing
ENSG00000068001,HYAL2,824.5523083266639,0.06412284745234424,0.10952860023506562,0.5854438686765513,0.5582492988109176,0.786237052973304,False,not_passing
ENSG00000116285,ERRFI1,23600.122188455116,-0.17229177810149612,0.29420679596364535,-0.5856145421018281,0.558134573765267,0.786237052973304,False,not_passing
ENSG00000119636,BBOF1,74.95879058780007,-0.16122386665493568,0.27527154751187355,-0.5856902687989628,0.5580836746752431,0.786237052973304,False,not_passing
ENSG00000143179,UCK2,1368.3598335338193,0.05600448504655649,0.0956452553418404,0.585543787262567,0.5581821331008572,0.786237052973304,False,not_passing
ENSG00000197599,CCDC154,32.28264268747002,-0.2273633360871942,0.388191606489565,-0.5856987433171251,0.5580779787365109,0.786237052973304,False,not_passing
ENSG00000011405,PIK3C2A,2279.7912874263034,-0.0555710142416843,0.09494685109812873,-0.585285489713092,0.5583557698917674,0.786294742143089,False,not_passing
ENSG00000174917,MICOS13,356.4742283488957,-0.07795452965217028,0.13320791139537855,-0.5852094581739294,0.5584068859954183,0.786294742143089,False,not_passing
ENSG00000198142,SOWAHC,669.5053913370554,-0.07607307189988007,0.1300613207747472,-0.5849015790915333,0.5586138967571763,0.786504101897647,False,not_passing
ENSG00000134982,APC,992.2448269035266,-0.05772911269016726,0.09873737179714373,-0.5846733778651909,0.5587673580329069,0.7866380304568508,False,not_passing
ENSG00000030582,GRN,4631.417830019316,0.05412933022608941,0.09264295438848974,0.5842789727873209,0.5590326367248009,0.7867740533278805,False,not_passing
ENSG00000104320,NBN,1070.5443777884068,-0.06467244736686029,0.1106894162942702,-0.5842694769925174,0.5590390243944248,0.7867740533278805,False,not_passing
ENSG00000263069,RNF213-AS1,36.50790251775425,0.22006155984356182,0.376586112165935,0.5843592016122894,0.5589786694892577,0.7867740533278805,False,not_passing
ENSG00000106415,GLCCI1,141.75526889336197,-0.11023118602325671,0.1887253103426676,-0.5840826851634817,0.5591646834815872,0.7868687739580174,False,not_passing
ENSG00000175115,PACS1,1646.6309238440583,-0.05508044434791791,0.0943686132844204,-0.5836733467928505,0.5594401025987984,0.7870492823660333,False,not_passing
ENSG00000197557,IFT70A,48.918329695786696,-0.16957496578353998,0.2905512810214783,-0.5836317953490783,0.5594680637406133,0.7870492823660333,False,not_passing
ENSG00000238083,LRRC37A2,97.16667068436097,-0.13770812192935886,0.23591103543850658,-0.583729038675066,0.5594026270195354,0.7870492823660333,False,not_passing
ENSG00000055070,SZRD1,4118.3349014050555,0.04830755149110011,0.08288081842622831,0.5828556282187096,0.5599904931579645,0.7872045972816586,False,not_passing
ENSG00000105393,BABAM1,346.1611616311059,-0.09685604882189279,0.1661983281155412,-0.5827739058515583,0.5600455133286081,0.7872045972816586,False,not_passing
ENSG00000129187,DCTD,1195.806930754624,0.0560555540556977,0.09612561124591748,0.5831489998257713,0.5597930002084937,0.7872045972816586,False,not_passing
ENSG00000135926,TMBIM1,2558.683788224921,-0.05329349135253307,0.09136986134235997,-0.5832721049323261,0.5597101379338398,0.7872045972816586,False,not_passing
ENSG00000136156,ITM2B,2181.456718568825,0.06401638466513725,0.10983459656338464,0.5828435362640397,0.5599986339881056,0.7872045972816586,False,not_passing
ENSG00000154978,VOPP1,380.7158754374559,-0.07360751031264674,0.12618939360920103,-0.5833098028872664,0.5596847645606078,0.7872045972816586,False,not_passing
ENSG00000164715,LMTK2,1305.130541346555,0.05501848018697995,0.0943638975787204,0.5830458639235663,0.5598624257544373,0.7872045972816586,False,not_passing
ENSG00000260727,SLC7A5P1,37.76732034821233,-0.2015597614491427,0.34571965259869153,-0.5830150526129089,0.5598831670826403,0.7872045972816586,False,not_passing
ENSG00000173085,COQ2,236.14129238191944,0.0901654185718302,0.15477476000476348,0.5825589299512091,0.560190259910059,0.787243925443172,False,not_passing
ENSG00000173621,LRFN4,1202.911950628069,0.07794602249911353,0.13378534721546687,0.5826200261944846,0.5601491210252472,0.787243925443172,False,not_passing
ENSG00000082438,COBLL1,108.2606876350116,-0.11594184606409988,0.19923157347722453,-0.581945140725167,0.5606036333964897,0.7872568198146621,False,not_passing
ENSG00000082515,MRPL22,445.9294896726521,-0.07401977702244869,0.12711677222716064,-0.5822974869923035,0.5603663179064653,0.7872568198146621,False,not_passing
ENSG00000105063,PPP6R1,3049.329789217327,0.048015033910849096,0.08256628374883415,0.5815331843795994,0.5608811597239531,0.7872568198146621,False,not_passing
ENSG00000111639,MRPL51,1228.311876641834,-0.06884468782505286,0.11837931891707515,-0.5815600938984845,0.5608630293167174,0.7872568198146621,False,not_passing
ENSG00000119328,ABITRAM,442.664654779063,0.07685644296692583,0.13200534889307772,0.5822221872931705,0.560417030360769,0.7872568198146621,False,not_passing
ENSG00000134294,SLC38A2,17940.449459667234,-0.1618101383197504,0.2781011863793296,-0.5818390796040748,0.5606750781858845,0.7872568198146621,False,not_passing
ENSG00000138028,CGREF1,93.23072539604965,-0.12733221998576327,0.2191333157712043,-0.5810719357649388,0.5611919721194403,0.7872568198146621,False,not_passing
ENSG00000143952,VPS54,609.5854182196834,0.07746023163817188,0.13330144985938758,0.5810906912106392,0.5611793321363805,0.7872568198146621,False,not_passing
ENSG00000159267,HLCS,536.3165694154484,0.08422580836004434,0.1448083621613165,0.5816363578935918,0.5608116476546314,0.7872568198146621,False,not_passing
ENSG00000168297,PXK,226.52629155797635,-0.09682594173980447,0.16624679283715,-0.5824229152778426,0.5602818500461878,0.7872568198146621,False,not_passing
ENSG00000168522,FNTA,1090.0770847672673,-0.057514814009751475,0.09879374619114809,-0.5821705950746182,0.560451777706463,0.7872568198146621,False,not_passing
ENSG00000172757,CFL1,12499.318205437148,-0.04470330370916526,0.07690882175102602,-0.5812506639860061,0.5610715262118828,0.7872568198146621,False,not_passing
ENSG00000173480,ZNF417,146.63808150045602,0.11849532162440102,0.20389617750645564,0.5811551892415898,0.5611358655981129,0.7872568198146621,False,not_passing
ENSG00000198858,R3HDM4,1915.6434260166868,-0.05858342474757093,0.10064484892896634,-0.5820807062755715,0.560512320282325,0.7872568198146621,False,not_passing
ENSG00000235477,,189.24588665450733,0.0960354441073117,0.16505715835108947,0.5818314398884585,0.5606802246139374,0.7872568198146621,False,not_passing
ENSG00000249395,CASC9,44.8194590035572,0.2116299106168562,0.3640631917191386,0.5812999375672148,0.5610383226811071,0.7872568198146621,False,not_passing
ENSG00000254685,FPGT,113.92820190785118,-0.12012939876700471,0.20668210608627077,-0.5812278626426506,0.5610868914633251,0.7872568198146621,False,not_passing
ENSG00000118242,MREG,153.33257461664041,0.10428183964084384,0.17953921183883595,0.5808304412879612,0.5613547364137663,0.7873225571317868,False,not_passing
ENSG00000163536,SERPINI1,53.58313103344395,-0.16776334764749518,0.28883424605807173,-0.5808291431403374,0.5613556114109313,0.7873225571317868,False,not_passing
ENSG00000261488,TBILA,31.15951479669324,0.2578338429133001,0.44437401791548625,0.5802180877333303,0.56176755748004,0.7878183822216183,False,not_passing
ENSG00000189045,ANKDD1B,40.568856877844794,-0.19931364156459294,0.3437679310769417,-0.5797912590048512,0.5620553928717733,0.7881400704537221,False,not_passing
ENSG00000154917,RAB6B,316.7621262198913,-0.09796030313712066,0.16901721268305567,-0.5795877330010033,0.5621926673579418,0.7882505902729009,False,not_passing
ENSG00000061273,HDAC7,1401.7086184280972,0.05873339480444079,0.1014025185659875,0.5792104144456742,0.5624472045097928,0.7885254840517827,False,not_passing
ENSG00000112759,SLC29A1,1177.9337950130944,-0.05752047872367121,0.09937686306143705,-0.5788115759712674,0.5627163193720062,0.788820547385776,False,not_passing
ENSG00000269293,ZSCAN16-AS1,44.37384643181286,-0.20373291158650408,0.35203745020752686,-0.5787251085542265,0.5627746711547883,0.788820547385776,False,not_passing
ENSG00000181016,LSMEM1,47.883383468786974,0.19262699738502423,0.3329458717014476,0.5785534939978254,0.5628904923911988,0.7889008834219857,False,not_passing
ENSG00000104412,EMC2,479.1546649997687,0.08798777796947499,0.15217540447462802,0.5781997312459588,0.5631292802139843,0.7890670826208466,False,not_passing
ENSG00000141012,GALNS,786.8407290343804,-0.06491368254654128,0.11230023753775221,-0.5780369122079471,0.5632391985442049,0.7890670826208466,False,not_passing
ENSG00000168282,MGAT2,599.5383289531933,-0.0680333212793394,0.11765150335222174,-0.5782613850301868,0.5630876607489113,0.7890670826208466,False,not_passing
