analysis_set,query_gene_count,gene_set,term,pathway,reactome_id,overlap,p_value,adjusted_p_value,odds_ratio,combined_score,overlap_genes,significant
all_passing,282,Reactome_2022.gmt,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,Regulation Of PLK1 Activity At G2/M Transition,R-HSA-2565942,1/87,0.9075371892282156,0.9908475686277373,0.6235074282076818,0.060493148225047685,AJUBA,False
all_passing,282,Reactome_2022.gmt,Mitochondrial Translation R-HSA-5368287,Mitochondrial Translation,R-HSA-5368287,1/88,0.9100438718505616,0.9908475686277373,0.6163207307789901,0.058095914277439785,MRPL53,False
all_passing,282,Reactome_2022.gmt,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements,R-HSA-450531,1/88,0.9100438718505616,0.9908475686277373,0.6163207307789901,0.058095914277439785,EXOSC4,False
all_passing,282,Reactome_2022.gmt,ER-Phagosome Pathway R-HSA-1236974,ER-Phagosome Pathway,R-HSA-1236974,1/89,0.912482832348412,0.9908475686277373,0.6092964445916248,0.055803028785053325,SEC61A1,False
all_passing,282,Reactome_2022.gmt,CDC42 GTPase Cycle R-HSA-9013148,CDC42 GTPase Cycle,R-HSA-9013148,2/149,0.9133444278129578,0.9908475686277373,0.6079035620411493,0.05510172907888878,ARHGAP22;SH3PXD2A,False
all_passing,282,Reactome_2022.gmt,Eukaryotic Translation Elongation R-HSA-156842,Eukaryotic Translation Elongation,R-HSA-156842,1/90,0.9148558940097341,0.9908475686277373,0.6024291256933626,0.05360939618100672,RPS27L,False
all_passing,282,Reactome_2022.gmt,Eukaryotic Translation Termination R-HSA-72764,Eukaryotic Translation Termination,R-HSA-72764,1/90,0.9148558940097341,0.9908475686277373,0.6024291256933626,0.05360939618100672,RPS27L,False
all_passing,282,Reactome_2022.gmt,Respiratory Electron Transport R-HSA-611105,Respiratory Electron Transport,R-HSA-611105,1/90,0.9148558940097341,0.9908475686277373,0.6024291256933626,0.05360939618100672,TMEM186,False
all_passing,282,Reactome_2022.gmt,Selenocysteine Synthesis R-HSA-2408557,Selenocysteine Synthesis,R-HSA-2408557,1/90,0.9148558940097341,0.9908475686277373,0.6024291256933626,0.05360939618100672,RPS27L,False
all_passing,282,Reactome_2022.gmt,Viral mRNA Translation R-HSA-192823,Viral mRNA Translation,R-HSA-192823,1/90,0.9148558940097341,0.9908475686277373,0.6024291256933626,0.05360939618100672,RPS27L,False
all_passing,282,Reactome_2022.gmt,Activation Of HOX Genes During Differentiation R-HSA-5619507,Activation Of HOX Genes During Differentiation,R-HSA-5619507,1/91,0.917164831204585,0.9908475686277373,0.5957135707486532,0.05151020415510512,AJUBA,False
all_passing,282,Reactome_2022.gmt,HCMV Late Events R-HSA-9610379,HCMV Late Events,R-HSA-9610379,1/91,0.917164831204585,0.9908475686277373,0.5957135707486532,0.05151020415510512,CEBPD,False
all_passing,282,Reactome_2022.gmt,Intracellular Signaling By Second Messengers R-HSA-9006925,Intracellular Signaling By Second Messengers,R-HSA-9006925,5/306,0.9186631842023991,0.9908475686277373,0.6512273467497348,0.05524734495120201,BTC;CDKN1A;FGF9;PIK3R3;TGFA,False
all_passing,282,Reactome_2022.gmt,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC),R-HSA-975956,1/92,0.9194113706929776,0.9908475686277373,0.5891448038901669,0.04950090565182375,RPS27L,False
all_passing,282,Reactome_2022.gmt,Telomere Maintenance R-HSA-157579,Telomere Maintenance,R-HSA-157579,1/92,0.9194113706929776,0.9908475686277373,0.5891448038901669,0.04950090565182375,PCNA,False
all_passing,282,Reactome_2022.gmt,Cellular Response To Starvation R-HSA-9711097,Cellular Response To Starvation,R-HSA-9711097,2/153,0.9207132953144377,0.9908475686277373,0.5916179853279445,0.04887154337512507,DDIT3;RPS27L,False
all_passing,282,Reactome_2022.gmt,G Alpha (S) Signaling Events R-HSA-418555,G Alpha (S) Signaling Events,R-HSA-418555,2/153,0.9207132953144377,0.9908475686277373,0.5916179853279445,0.04887154337512507,ADORA2B;VIPR1,False
all_passing,282,Reactome_2022.gmt,Keratinization R-HSA-6805567,Keratinization,R-HSA-6805567,3/208,0.9220215051498758,0.9908475686277373,0.6095129902632873,0.049484367327787056,KLK5;KRT23;KRT7,False
all_passing,282,Reactome_2022.gmt,Signaling By ROBO Receptors R-HSA-376176,Signaling By ROBO Receptors,R-HSA-376176,3/209,0.9235357480022948,0.9908475686277373,0.6065007125314575,0.04824456668803839,COL4A5;NRP1;RPS27L,False
all_passing,282,Reactome_2022.gmt,Downstream TCR Signaling R-HSA-202424,Downstream TCR Signaling,R-HSA-202424,1/94,0.9237239331444174,0.9908475686277373,0.5764287953191934,0.045735028255210204,INPP5D,False
all_passing,282,Reactome_2022.gmt,UCH Proteinases R-HSA-5689603,UCH Proteinases,R-HSA-5689603,1/95,0.9257931828657521,0.9908475686277373,0.5702726324395951,0.043970537098016446,SMAD7,False
all_passing,282,Reactome_2022.gmt,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,Anchoring Of Basal Body To Plasma Membrane,R-HSA-5620912,1/97,0.9297653640189099,0.9908475686277373,0.5583430732843114,0.04066022958598116,CEP97,False
all_passing,282,Reactome_2022.gmt,GPCR Ligand Binding R-HSA-500792,GPCR Ligand Binding,R-HSA-500792,8/458,0.930445128868601,0.9908475686277373,0.6706876997628621,0.04835133445231885,ADORA2B;DRD4;LPAR1;LPAR3;PTAFR;PTCH1;VIPR1;WNT9A,False
all_passing,282,Reactome_2022.gmt,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,Formation Of A Pool Of Free 40S Subunits,R-HSA-72689,1/98,0.9316712692678194,0.9908475686277373,0.5525618253859816,0.039107696852597726,RPS27L,False
all_passing,282,Reactome_2022.gmt,Hedgehog Off State R-HSA-5610787,Hedgehog Off State,R-HSA-5610787,1/98,0.9316712692678194,0.9908475686277373,0.5525618253859816,0.039107696852597726,PTCH1,False
all_passing,282,Reactome_2022.gmt,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs,R-HSA-8939236,1/98,0.9316712692678194,0.9908475686277373,0.5525618253859816,0.039107696852597726,TCF7L1,False
all_passing,282,Reactome_2022.gmt,CLEC7A (Dectin-1) Signaling R-HSA-5607764,CLEC7A (Dectin-1) Signaling,R-HSA-5607764,1/99,0.9335256338204586,0.9908475686277373,0.5468979632317804,0.03761939170236244,SYK,False
all_passing,282,Reactome_2022.gmt,Cellular Response To Heat Stress R-HSA-3371556,Cellular Response To Heat Stress,R-HSA-3371556,1/99,0.9335256338204586,0.9908475686277373,0.5468979632317804,0.03761939170236244,TNFRSF21,False
all_passing,282,Reactome_2022.gmt,Adaptive Immune System R-HSA-1280218,Adaptive Immune System,R-HSA-1280218,14/733,0.9351903455952617,0.9908475686277373,0.7121811520777283,0.04771983500177047,CBLB;CD22;FBXL18;FBXO22;HERC3;INPP5D;KLHL42;PIK3R3;RAP1GAP;RAPGEF4;RNF217;SEC61A1;SYK;TRIM9,False
all_passing,282,Reactome_2022.gmt,Stimuli-sensing Channels R-HSA-2672351,Stimuli-sensing Channels,R-HSA-2672351,1/100,0.9353298466465059,0.9908475686277373,0.5413479475530405,0.0361923771894651,TSC22D3,False
all_passing,282,Reactome_2022.gmt,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,TNFR2 Non-Canonical NF-kB Pathway,R-HSA-5668541,1/100,0.9353298466465059,0.9908475686277373,0.5413479475530405,0.0361923771894651,TNFRSF12A,False
all_passing,282,Reactome_2022.gmt,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,Citric Acid (TCA) Cycle And Respiratory Electron Transport,R-HSA-1428517,2/163,0.9366426844127872,0.9908475686277373,0.5544334254951628,0.0362895580283359,PDK3;TMEM186,False
all_passing,282,Reactome_2022.gmt,Cell Cycle Checkpoints R-HSA-69620,Cell Cycle Checkpoints,R-HSA-69620,4/271,0.9369238914235067,0.9908475686277373,0.6004429604523566,0.039120795809230384,CCNE1;CCNE2;CDC25A;CDKN1A,False
all_passing,282,Reactome_2022.gmt,Antigen processing-Cross Presentation R-HSA-1236975,Antigen processing-Cross Presentation,R-HSA-1236975,1/104,0.9420716753125318,0.9922936368828222,0.520220351635905,0.03104358705189204,SEC61A1,False
all_passing,282,Reactome_2022.gmt,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,Regulation Of Expression Of SLITs And ROBOs,R-HSA-9010553,2/167,0.942125147922557,0.9922936368828222,0.5408178102331292,0.0322420218202407,COL4A5;RPS27L,False
all_passing,282,Reactome_2022.gmt,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers,R-HSA-5663202,7/424,0.9425145974213609,0.9922936368828222,0.638392905658737,0.037795331744448254,BTC;CDKN1A;FGF9;KSR2;PIK3R3;SMAD3;TGFA,False
all_passing,282,Reactome_2022.gmt,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Class A/1 (Rhodopsin-like Receptors),R-HSA-373076,5/327,0.9427914599861735,0.9922936368828222,0.607531252182415,0.03578976697736328,ADORA2B;DRD4;LPAR1;LPAR3;PTAFR,False
all_passing,282,Reactome_2022.gmt,HATs Acetylate Histones R-HSA-3214847,HATs Acetylate Histones,R-HSA-3214847,1/106,0.9451751432582913,0.9936167775373218,0.51025733839536,0.028770876292361563,YEATS2,False
all_passing,282,Reactome_2022.gmt,Phase II - Conjugation Of Compounds R-HSA-156580,Phase II - Conjugation Of Compounds,R-HSA-156580,1/107,0.9466641743284216,0.9939973830448428,0.505416155905236,0.027702298838224195,OPLAH,False
all_passing,282,Reactome_2022.gmt,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,L13a-mediated Translational Silencing Of Ceruloplasmin Expression,R-HSA-156827,1/108,0.9481129031705893,0.9943348164048272,0.5006650419265563,0.026676278379699714,RPS27L,False
all_passing,282,Reactome_2022.gmt,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit,R-HSA-72706,1/109,0.9495224168307275,0.9946303701243487,0.4960015060857323,0.025690963409115558,RPS27L,False
all_passing,282,Reactome_2022.gmt,Golgi-to-ER Retrograde Transport R-HSA-8856688,Golgi-to-ER Retrograde Transport,R-HSA-8856688,1/112,0.9535261035787503,0.9950132718675381,0.48251280376586037,0.022962049814618402,TMED7,False
all_passing,282,Reactome_2022.gmt,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC),R-HSA-975957,1/112,0.9535261035787503,0.9950132718675381,0.48251280376586037,0.022962049814618402,RPS27L,False
all_passing,282,Reactome_2022.gmt,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200","Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins",R-HSA-163200,1/112,0.9535261035787503,0.9950132718675381,0.48251280376586037,0.022962049814618402,TMEM186,False
all_passing,282,Reactome_2022.gmt,Selenoamino Acid Metabolism R-HSA-2408522,Selenoamino Acid Metabolism,R-HSA-2408522,1/114,0.9560178019741319,0.9950132718675381,0.47391647952676424,0.021316168385479124,RPS27L,False
all_passing,282,Reactome_2022.gmt,Cap-dependent Translation Initiation R-HSA-72737,Cap-dependent Translation Initiation,R-HSA-72737,1/116,0.9583763562695341,0.9950132718675381,0.46561786348642475,0.0197956139907578,RPS27L,False
all_passing,282,Reactome_2022.gmt,Epigenetic Regulation Of Gene Expression R-HSA-212165,Epigenetic Regulation Of Gene Expression,R-HSA-212165,1/116,0.9583763562695341,0.9950132718675381,0.46561786348642475,0.0197956139907578,SAP30,False
all_passing,282,Reactome_2022.gmt,TCR Signaling R-HSA-202403,TCR Signaling,R-HSA-202403,1/116,0.9583763562695341,0.9950132718675381,0.46561786348642475,0.0197956139907578,INPP5D,False
all_passing,282,Reactome_2022.gmt,Innate Immune System R-HSA-168249,Innate Immune System,R-HSA-168249,20/1035,0.9592332666600257,0.9950132718675381,0.7069330144662493,0.029423254893456156,ARSA;CAB39;CDA;CYFIP2;DBNL;FOS;FUCA1;GSDME;MUC19;NANOS1;NCKIPSD;NLRC5;NOD2;POLR3K;PTAFR;QSOX1;SERPINB1;SLC2A3;SYK;TINAGL1,False
all_passing,282,Reactome_2022.gmt,RHO GTPases Activate Formins R-HSA-5663220,RHO GTPases Activate Formins,R-HSA-5663220,1/119,0.9616799497564812,0.9950132718675381,0.4536951682892281,0.017727492744107027,RHOD,False
all_passing,282,Reactome_2022.gmt,HCMV Infection R-HSA-9609646,HCMV Infection,R-HSA-9609646,1/121,0.9637358474175378,0.9950132718675381,0.4460765165864552,0.01647719182147242,CEBPD,False
all_passing,282,Reactome_2022.gmt,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses,R-HSA-9705671,1/121,0.9637358474175378,0.9950132718675381,0.4460765165864552,0.01647719182147242,NOD2,False
all_passing,282,Reactome_2022.gmt,Membrane Trafficking R-HSA-199991,Membrane Trafficking,R-HSA-199991,10/599,0.9648067938431815,0.9950132718675381,0.6287041576207484,0.022524842455297997,ALS2CL;ANK1;BTC;EXOC7;GJB4;PRKAA2;RINL;TGFA;TMED7;TPD52,False
all_passing,282,Reactome_2022.gmt,Infectious Disease R-HSA-5663205,Infectious Disease,R-HSA-5663205,18/961,0.9649450517715731,0.9950132718675381,0.686793431928537,0.024507619538022614,ADORA2B;BRMS1L;CEBPD;CYFIP2;FXYD3;ISCU;NCKIPSD;NOD2;NRP1;PARP16;PLK2;RPS27L;SAP30;SDC1;SYK;TAF9B;VIPR1;VPS18,False
all_passing,282,Reactome_2022.gmt,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell,R-HSA-198933,1/123,0.9656818148737104,0.9950132718675381,0.43870663718418096,0.015320023243724371,CD22,False
all_passing,282,Reactome_2022.gmt,Cell Cycle R-HSA-1640170,Cell Cycle,R-HSA-1640170,11/654,0.968695161359617,0.9956797054631837,0.6295666682407014,0.020023561503876307,AJUBA;CCNE1;CCNE2;CDC25A;CDKN1A;CDKN1C;CDKN2B;FBXL18;GINS3;MIS18BP1;PCNA,False
all_passing,282,Reactome_2022.gmt,Metabolism Of Amino Acids And Derivatives R-HSA-71291,Metabolism Of Amino Acids And Derivatives,R-HSA-71291,5/364,0.9701777885003742,0.9956797054631837,0.542963826134897,0.016438738683444813,CARNS1;PPM1K;PRODH;RPS27L;TINAGL1,False
all_passing,282,Reactome_2022.gmt,G Alpha (I) Signaling Events R-HSA-418594,G Alpha (I) Signaling Events,R-HSA-418594,4/312,0.9708200305414441,0.9956797054631837,0.5184959946925676,0.015354829732371088,DRD4;LPAR1;LPAR3;RGS20,False
all_passing,282,Reactome_2022.gmt,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542","Signaling By Rho GTPases, Miro GTPases And RHOBTB3",R-HSA-9716542,11/660,0.9712365355143334,0.9956797054631837,0.6233595186550924,0.01819289743542771,ARHGAP22;CCNE1;CEP97;CYFIP2;NCKIPSD;PIK3R3;RBM15;RHOBTB2;RHOD;SH3PXD2A;UBXN11,False
all_passing,282,Reactome_2022.gmt,Signaling By Hedgehog R-HSA-5358351,Signaling By Hedgehog,R-HSA-5358351,1/135,0.9753562657271717,0.9956797054631837,0.39909011073180717,0.009958285604136655,PTCH1,False
all_passing,282,Reactome_2022.gmt,Late Phase Of HIV Life Cycle R-HSA-162599,Late Phase Of HIV Life Cycle,R-HSA-162599,1/136,0.9760274587989254,0.9956797054631837,0.3961054708238024,0.00961132454702604,TAF9B,False
all_passing,282,Reactome_2022.gmt,Influenza Viral RNA Transcription And Replication R-HSA-168273,Influenza Viral RNA Transcription And Replication,R-HSA-168273,1/137,0.976680434421325,0.9956797054631837,0.39316456190346066,0.009277020205787346,RPS27L,False
all_passing,282,Reactome_2022.gmt,RHO GTPase Effectors R-HSA-195258,RHO GTPase Effectors,R-HSA-195258,3/269,0.9776791464740371,0.9956797054631837,0.4671334163458602,0.010544945419738124,CYFIP2;NCKIPSD;RHOD,False
all_passing,282,Reactome_2022.gmt,Death Receptor Signaling R-HSA-73887,Death Receptor Signaling,R-HSA-73887,1/139,0.9779336910126545,0.9956797054631837,0.38741014805932633,0.008644442187138867,FASN,False
all_passing,282,Reactome_2022.gmt,Vesicle-mediated Transport R-HSA-5653656,Vesicle-mediated Transport,R-HSA-5653656,10/637,0.979890086480661,0.9956797054631837,0.5882978179027011,0.011951193844895552,ALS2CL;ANK1;BTC;EXOC7;GJB4;PRKAA2;RINL;TGFA;TMED7;TPD52,False
all_passing,282,Reactome_2022.gmt,Signaling By GPCR R-HSA-372790,Signaling By GPCR,R-HSA-372790,11/689,0.9810959790804368,0.9956797054631837,0.5949058900646128,0.01135377070225039,ADORA2B;DGKA;DRD4;LPAR1;LPAR3;PIK3R3;PTAFR;PTCH1;RGS20;VIPR1;WNT9A,False
all_passing,282,Reactome_2022.gmt,Signaling By Rho GTPases R-HSA-194315,Signaling By Rho GTPases,R-HSA-194315,10/644,0.9819201085127814,0.9956797054631837,0.5813824365063873,0.010607514311741595,ARHGAP22;CEP97;CYFIP2;NCKIPSD;PIK3R3;RBM15;RHOBTB2;RHOD;SH3PXD2A;UBXN11,False
all_passing,282,Reactome_2022.gmt,RHOA GTPase Cycle R-HSA-8980692,RHOA GTPase Cycle,R-HSA-8980692,1/147,0.9823103342369095,0.9956797054631837,0.3659636636982523,0.006531718704016666,ARHGAP22,False
all_passing,282,Reactome_2022.gmt,G2/M Checkpoints R-HSA-69481,G2/M Checkpoints,R-HSA-69481,1/148,0.9827926863685273,0.9956797054631837,0.3634464280338381,0.006308368723560183,CDC25A,False
all_passing,282,Reactome_2022.gmt,HIV Life Cycle R-HSA-162587,HIV Life Cycle,R-HSA-162587,1/149,0.9832619313587676,0.9956797054631837,0.36096309453325437,0.006092960705607678,TAF9B,False
all_passing,282,Reactome_2022.gmt,Influenza Infection R-HSA-168255,Influenza Infection,R-HSA-168255,1/157,0.9865846781773628,0.9966662526841126,0.3422389186183102,0.004622319981115814,RPS27L,False
all_passing,282,Reactome_2022.gmt,Metabolism Of RNA R-HSA-8953854,Metabolism Of RNA,R-HSA-8953854,10/666,0.9871422234691011,0.9966662526841126,0.5606084532235863,0.007254919880088722,ADAT1;APOBEC3C;APOBEC3H;EXOSC4;NOL6;PNO1;RPS27L;RRP36;TSEN2;WDR77,False
all_passing,282,Reactome_2022.gmt,GPCR Downstream Signaling R-HSA-388396,GPCR Downstream Signaling,R-HSA-388396,9/619,0.9876261959704244,0.9966662526841126,0.546057940939111,0.006798965775704593,ADORA2B;DGKA;DRD4;LPAR1;LPAR3;PIK3R3;PTAFR;RGS20;VIPR1,False
all_passing,282,Reactome_2022.gmt,Protein Localization R-HSA-9609507,Protein Localization,R-HSA-9609507,1/164,0.9889478195745259,0.9968594021311221,0.3273583522088419,0.0036381656437540085,DECR2,False
all_passing,282,Reactome_2022.gmt,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,SUMO E3 Ligases SUMOylate Target Proteins,R-HSA-3108232,1/168,0.9901068524250143,0.9968884062087473,0.31941358924736885,0.0031757408431946355,PCNA,False
all_passing,282,Reactome_2022.gmt,SUMOylation R-HSA-2990846,SUMOylation,R-HSA-2990846,1/174,0.9916222227707862,0.997275713208476,0.30818331191998405,0.002592767174700411,PCNA,False
all_passing,282,Reactome_2022.gmt,Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,Intra-Golgi And Retrograde Golgi-to-ER Traffic,R-HSA-6811442,1/181,0.9931002237809837,0.9976245983767968,0.2960249553490157,0.0020495849452603146,TMED7,False
all_passing,282,Reactome_2022.gmt,HIV Infection R-HSA-162906,HIV Infection,R-HSA-162906,1/229,0.998183430384302,0.9999855591201137,0.23272092688823162,0.00042313821119726366,TAF9B,False
all_passing,282,Reactome_2022.gmt,Sensory Perception R-HSA-9709957,Sensory Perception,R-HSA-9709957,4/616,0.9999647997740074,0.9999855591201137,0.25313303777525376,8.910496962548403e-06,NAPEPLD;OR51B5;RDH10;SDC1,False
all_passing,282,Reactome_2022.gmt,Expression And Translocation Of Olfactory Receptors R-HSA-9752946,Expression And Translocation Of Olfactory Receptors,R-HSA-9752946,1/393,0.9999818843221643,0.9999855591201137,0.13325564819947733,2.4140382586071098e-06,OR51B5,False
all_passing,282,Reactome_2022.gmt,Olfactory Signaling Pathway R-HSA-381753,Olfactory Signaling Pathway,R-HSA-381753,1/401,0.9999855591201137,0.9999855591201137,0.13048742358020501,1.8843668165892237e-06,OR51B5,False
upregulated,187,Reactome_2022.gmt,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,TP53 Regulates Transcription Of Cell Cycle Genes,R-HSA-6791312,8/49,2.1208127703849316e-06,0.001611817705492548,11.708930429237842,152.96208512589988,BAX;BTG2;CCNE1;CCNE2;CDKN1A;PCNA;PLK2;RGCC,True
upregulated,187,Reactome_2022.gmt,CHL1 Interactions R-HSA-447041,CHL1 Interactions,R-HSA-447041,3/9,0.0004327906915984424,0.14851874977035792,30.050239733166563,232.74680975354892,ANK1;ITGA2;NRP1,False
upregulated,187,Reactome_2022.gmt,Transcriptional Regulation By TP53 R-HSA-3700989,Transcriptional Regulation By TP53,R-HSA-3700989,16/354,0.0005862582227777286,0.14851874977035792,2.8321526542670243,21.076172615993535,BAX;BTG2;CCNE1;CCNE2;CDKN1A;DDB2;PCNA;PLK2;RGCC;RRM2B;TAF9B;TIGAR;TNFRSF10C;TP53I3;TP53INP1;TRIAP1,False
upregulated,187,Reactome_2022.gmt,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,TP53 Regulates Transcription Of Cell Death Genes,R-HSA-5633008,5/44,0.0010549590368268047,0.18929522671837273,7.830657187445812,53.67330818504943,BAX;TNFRSF10C;TP53I3;TP53INP1;TRIAP1,False
upregulated,187,Reactome_2022.gmt,G0 And Early G1 R-HSA-1538133,G0 And Early G1,R-HSA-1538133,4/27,0.0012453633336735048,0.18929522671837273,10.727056640964694,71.74607283200095,CCNE1;CCNE2;CDC25A;PCNA,False
upregulated,187,Reactome_2022.gmt,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest,R-HSA-6804116,3/14,0.0017559966338828526,0.22242624029182798,16.976670201484623,107.71219690287838,CCNE1;CCNE2;CDKN1A,False
upregulated,187,Reactome_2022.gmt,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects,R-HSA-9659787,3/17,0.0031538703021492405,0.3424202042333461,13.460330810204654,77.5197265061318,CCNE1;CCNE2;CDKN1A,False
upregulated,187,Reactome_2022.gmt,Diseases Of Metabolism R-HSA-5668914,Diseases Of Metabolism,R-HSA-5668914,11/247,0.004708548699785739,0.3482652425702022,2.7733231917302015,14.860507183138003,ADAMTS7;B3GALT6;CSF2RA;CYP1B1;DOLK;FDXR;IDUA;MUC19;OPLAH;SDC1;THBS1,False
upregulated,187,Reactome_2022.gmt,Syndecan Interactions R-HSA-3000170,Syndecan Interactions,R-HSA-3000170,3/20,0.0050838973028097985,0.3482652425702022,11.14959349593496,58.88855293096119,ITGA2;SDC1;THBS1,False
upregulated,187,Reactome_2022.gmt,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release,R-HSA-6803204,3/20,0.0050838973028097985,0.3482652425702022,11.14959349593496,58.88855293096119,BAX;TP53INP1;TRIAP1,False
upregulated,187,Reactome_2022.gmt,TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115,TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway,R-HSA-6804115,3/21,0.0058542666638042185,0.3482652425702022,10.5458873507654,54.21202546897213,BTG2;PLK2;RGCC,False
upregulated,187,Reactome_2022.gmt,RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,RUNX3 Regulates CDKN1A Transcription,R-HSA-8941855,2/7,0.00625938022650472,0.3482652425702022,25.232786081842686,128.02293331829947,CDKN1A;SMAD3,False
upregulated,187,Reactome_2022.gmt,Release Of Apoptotic Factors From Mitochondria R-HSA-111457,Release Of Apoptotic Factors From Mitochondria,R-HSA-111457,2/7,0.00625938022650472,0.3482652425702022,25.232786081842686,128.02293331829947,BAX;GSDME,False
upregulated,187,Reactome_2022.gmt,Interleukin-2 Family Signaling R-HSA-451927,Interleukin-2 Family Signaling,R-HSA-451927,4/44,0.0076156309572979084,0.3482652425702022,6.214047835301241,30.309344174541298,CSF2RA;INPP5D;PIK3R3;SYK,False
upregulated,187,Reactome_2022.gmt,"Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988","Interleukin-3, Interleukin-5 And GM-CSF Signaling",R-HSA-512988,4/44,0.0076156309572979084,0.3482652425702022,6.214047835301241,30.309344174541298,CSF2RA;INPP5D;PIK3R3;SYK,False
upregulated,187,Reactome_2022.gmt,Formation Of Editosome R-HSA-75094,Formation Of Editosome,R-HSA-75094,2/8,0.008248387324031105,0.3482652425702022,21.348745594028614,102.42567888609271,APOBEC3C;APOBEC3H,False
upregulated,187,Reactome_2022.gmt,Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,Inhibition Of Signaling By Overexpressed EGFR,R-HSA-5638303,2/8,0.008248387324031105,0.3482652425702022,21.348745594028614,102.42567888609271,BTC;TGFA,False
upregulated,187,Reactome_2022.gmt,Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670,Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET),R-HSA-2142670,2/8,0.008248387324031105,0.3482652425702022,21.348745594028614,102.42567888609271,CYP1A1;CYP1B1,False
upregulated,187,Reactome_2022.gmt,Cyclin D Associated Events In G1 R-HSA-69231,Cyclin D Associated Events In G1,R-HSA-69231,4/47,0.00960218356531246,0.3770755072260376,5.783801559710608,26.87018141665457,CCNE1;CCNE2;CDKN1A;CDKN2B,False
upregulated,187,Reactome_2022.gmt,EGFR Interacts With Phospholipase C-gamma R-HSA-212718,EGFR Interacts With Phospholipase C-gamma,R-HSA-212718,2/9,0.010481414933297586,0.3770755072260376,18.500449236298294,84.32785222209321,BTC;TGFA,False
upregulated,187,Reactome_2022.gmt,Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816,Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE),R-HSA-2142816,2/9,0.010481414933297586,0.3770755072260376,18.500449236298294,84.32785222209321,CYP1A1;CYP1B1,False
upregulated,187,Reactome_2022.gmt,Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,Chondroitin Sulfate/Dermatan Sulfate Metabolism,R-HSA-1793185,4/50,0.011898301100479942,0.3770755072260376,5.409070932583282,23.969538694770257,B3GALT6;CHPF2;IDUA;SDC1,False
